id,title,authors,venue,year,citationCount,referenceCount,influentialCitationCount,doi,url
371104191ffa5c2404d64cc0af34ffadbdc898e3,Unsupervised one-to-many image translation,Samuel Lavoie-Marchildon; Sébastien Lachapelle; Mikolaj Binkowski; Aaron C. Courville; Yoshua Bengio; R. Devon Hjelm,,2018,3,0,0,,https://www.semanticscholar.org/paper/371104191ffa5c2404d64cc0af34ffadbdc898e3
37afcfee9e9a59a2e14753f43283860d956d2d20,Iteratively unveiling new regions of interest in Deep Learning models,Florian Bordes; T. Berthier; L. Jorio; P. Vincent; Yoshua Bengio,,2018,8,10,0,,https://www.semanticscholar.org/paper/37afcfee9e9a59a2e14753f43283860d956d2d20
37b0077905846345ac73c8f939cada5858af1205,Learning to rank for censored survival data,M. Luck; Tristan Sylvain; Joseph Paul Cohen; H. Cardinal; Andrea Lodi; Yoshua Bengio,arXiv.org,2018,6,20,0,,https://www.semanticscholar.org/paper/37b0077905846345ac73c8f939cada5858af1205
3ecb44ddd1c02551257d802d8bbd94eb0fcac38f,Convergence Properties of Deep Neural Networks on Separable Data,Rémi Tachet des Combes; M. Pezeshki; S. Shabanian; Aaron C. Courville; Yoshua Bengio,,2018,1,33,0,,https://www.semanticscholar.org/paper/3ecb44ddd1c02551257d802d8bbd94eb0fcac38f
3f13a5148f7caa51ea946193d261d4f8ed32d81a,Machine Learning for Combinatorial Optimization: a Methodological Tour d'Horizon,Yoshua Bengio; Andrea Lodi; Antoine Prouvost,European Journal of Operational Research,2018,1915,75,79,10.1016/j.ejor.2020.07.063,https://www.semanticscholar.org/paper/3f13a5148f7caa51ea946193d261d4f8ed32d81a
427bb02b094954b87a316bc4520ea09943b68538,Extending the Framework of Equilibrium Propagation to General Dynamics,B. Scellier; Anirudh Goyal; Jonathan Binas; Thomas Mesnard; Yoshua Bengio,International Conference on Learning Representations,2018,15,0,0,,https://www.semanticscholar.org/paper/427bb02b094954b87a316bc4520ea09943b68538
45fdc73a239e9c6ea65e98c96f6a2d6dc35d6f72,Quaternion Convolutional Neural Networks for End-to-End Automatic Speech Recognition,Titouan Parcollet; Y. Zhang; Mohamed Morchid; Chiheb Trabelsi; Georges Linarès; R. Mori; Yoshua Bengio,Interspeech,2018,117,38,14,10.21437/Interspeech.2018-1898,https://www.semanticscholar.org/paper/45fdc73a239e9c6ea65e98c96f6a2d6dc35d6f72
461afff92a4b51c6b64a05dde407270029fd19ec,Predicting Tactical Solutions to Operational Planning Problems under Imperfect Information,Eric Larsen; Sébastien Lachapelle; Yoshua Bengio; E. Frejinger; Simon Lacoste-Julien; Andrea Lodi,INFORMS journal on computing,2018,53,49,3,10.1287/ijoc.2021.1091,https://www.semanticscholar.org/paper/461afff92a4b51c6b64a05dde407270029fd19ec
4a684d8ff381be9334195e850d09b2a027447230,Dendritic cortical microcircuits approximate the backpropagation algorithm,J. Sacramento; R. P. Costa; Yoshua Bengio; W. Senn,Neural Information Processing Systems,2018,387,61,26,,https://www.semanticscholar.org/paper/4a684d8ff381be9334195e850d09b2a027447230
4bd5880fdca804f12e7f9c1dd9c30c237800c564,Learning of Sophisticated Curriculums by viewing them as Graphs over Tasks,Lucas Willems; Yoshua Bengio,,2018,0,0,0,,https://www.semanticscholar.org/paper/4bd5880fdca804f12e7f9c1dd9c30c237800c564
551f71c7213cd6797e9ec222f5e8db237c7d27fe,BigBrain: 1D convolutional neural networks for automated sementation of cortical layers,K. Wagstyl; C. Lepage; K. Zilles; S. Bludau; G. Cucurul; Alan C. Evans; P. Fletcher; Adriana Romero; Joseph Paul Cohen; S. Larocque; T. Funck; K. Amunts; Yoshua Bengio,,2018,0,0,0,,https://www.semanticscholar.org/paper/551f71c7213cd6797e9ec222f5e8db237c7d27fe
56e5f19fd9c5970b66758b4bfddb641298f37d26,Reinforced Imitation Learning from Observations,Konrad Zolna; Negar Rostamzadeh; Yoshua Bengio; Sungjin Ahn; Pedro H. O. Pinheiro,,2018,3,0,0,,https://www.semanticscholar.org/paper/56e5f19fd9c5970b66758b4bfddb641298f37d26
5ad6970ff332a20e45a7e71ec1dd85c44292cf5f,Learning Hierarchical Structures On-The-Fly with a Recurrent-Recursive Model for Sequences,Athul Paul Jacob; Zhouhan Lin; Alessandro Sordoni; Yoshua Bengio,Rep4NLP@ACL,2018,13,22,1,10.18653/v1/W18-3020,https://www.semanticscholar.org/paper/5ad6970ff332a20e45a7e71ec1dd85c44292cf5f
5c55162deeea9870f765e0a9cd3e8387b05a0ea2,Disentangling the independently controllable factors of variation by interacting with the world,Valentin Thomas; Emmanuel Bengio; W. Fedus; Jules Pondard; Philippe Beaudoin; H. Larochelle; Joelle Pineau; Doina Precup; Yoshua Bengio,arXiv.org,2018,70,22,0,,https://www.semanticscholar.org/paper/5c55162deeea9870f765e0a9cd3e8387b05a0ea2
5f9e2f6d4a844189b2e34da8fd0ba282f3f36c6f,On the Relation Between the Sharpest Directions of DNN Loss and the SGD Step Length,Stanislaw Jastrzebski; Zachary Kenton; Nicolas Ballas; Asja Fischer; Yoshua Bengio; A. Storkey,International Conference on Learning Representations,2018,151,33,23,,https://www.semanticscholar.org/paper/5f9e2f6d4a844189b2e34da8fd0ba282f3f36c6f
604b4fe04deadb44a6688a354386555b15707bf1,Learning powerful policies and better dynamics models by encouraging consistency,Shagun Sodhani; Anirudh Goyal; T. Deleu; Yoshua Bengio; Jian Tang,,2018,0,0,0,,https://www.semanticscholar.org/paper/604b4fe04deadb44a6688a354386555b15707bf1
61d7ca903206136209943fe351752dc61389ea11,Manifold Mixup: Learning Better Representations by Interpolating Hidden States,Vikas Verma; Alex Lamb; Christopher Beckham; Amir Najafi; Aaron C. Courville; Ioannis Mitliagkas; Yoshua Bengio,,2018,39,28,3,,https://www.semanticscholar.org/paper/61d7ca903206136209943fe351752dc61389ea11
62ec0f020ed13c08b6596cde0acbd6580bd18f1b,How can deep learning advance computational modeling of sensory information processing?,J. Thompson; Yoshua Bengio; E. Formisano; M. Schönwiesner,arXiv.org,2018,16,39,1,,https://www.semanticscholar.org/paper/62ec0f020ed13c08b6596cde0acbd6580bd18f1b
63f79cc7423d3032f2be2a380f2f47e429948902,A Dataset of Topic-Oriented Human-to-Chatbot Dialogues,V. Logacheva; M. Burtsev; Valentin Malykh; V. Poluliakh; Alexander I. Rudnicky; Iulian Serban; Ryan Lowe; Shrimai Prabhumoye; A. Black; Yoshua Bengio,,2018,7,3,2,,https://www.semanticscholar.org/paper/63f79cc7423d3032f2be2a380f2f47e429948902
69df37a4d67a5e3d1c36a7c1f9ae5ef5bd7efe39,The Bottleneck Simulator: A Model-based Deep Reinforcement Learning Approach,Iulian Serban; Chinnadhurai Sankar; Michael Pieper; Joelle Pineau; Yoshua Bengio,Journal of Artificial Intelligence Research,2018,30,118,1,10.1613/jair.1.12463,https://www.semanticscholar.org/paper/69df37a4d67a5e3d1c36a7c1f9ae5ef5bd7efe39
6b73775f40467aed52784ff355b9bb7168e9078c,Mutual Information Neural Estimation,Mohamed Ishmael Belghazi; A. Baratin; S. Rajeswar; Sherjil Ozair; Yoshua Bengio; R. Devon Hjelm; Aaron C. Courville,International Conference on Machine Learning,2018,1728,61,270,,https://www.semanticscholar.org/paper/6b73775f40467aed52784ff355b9bb7168e9078c
6cd5da2c989a7beb12e424345a5f8a49316e9a76,EnGAN: Latent Space MCMC and Maximum Entropy Generators for Energy-based Models,Rithesh Kumar; Anirudh Goyal; Aaron C. Courville; Yoshua Bengio,,2018,1,0,0,,https://www.semanticscholar.org/paper/6cd5da2c989a7beb12e424345a5f8a49316e9a76
6f965b0f446b8b3ceabad2de46aedbaaeb2a1692,Image-to-image translation for cross-domain disentanglement,Abel Gonzalez-Garcia; Joost van de Weijer; Yoshua Bengio,Neural Information Processing Systems,2018,263,54,13,,https://www.semanticscholar.org/paper/6f965b0f446b8b3ceabad2de46aedbaaeb2a1692
71178576121f5ffbbc0516ea6921cd05f730d47f,Dynamic Frame Skipping for Fast Speech Recognition in Recurrent Neural Network Based Acoustic Models,Inchul Song; Junyoung Chung; Taesup Kim; Yoshua Bengio,"IEEE International Conference on Acoustics, Speech, and Signal Processing",2018,12,20,1,10.1109/ICASSP.2018.8462615,https://www.semanticscholar.org/paper/71178576121f5ffbbc0516ea6921cd05f730d47f
715a73290f260cf2196307e59fe0b6776841f170,On the Spectral Bias of Neural Networks,Nasim Rahaman; A. Baratin; Devansh Arpit; Felix Dräxler; Min Lin; F. Hamprecht; Yoshua Bengio; Aaron C. Courville,International Conference on Machine Learning,2018,2635,52,91,,https://www.semanticscholar.org/paper/715a73290f260cf2196307e59fe0b6776841f170
75dafecd481f134d4f8b9afb4923b35184d3c971,MetaGAN: An Adversarial Approach to Few-Shot Learning,Ruixiang Zhang; Tong Che; Zoubin Ghahramani; Yoshua Bengio; Yangqiu Song,Neural Information Processing Systems,2018,457,23,23,,https://www.semanticscholar.org/paper/75dafecd481f134d4f8b9afb4923b35184d3c971
75f3e365dc34b16ed235bcb8f1de0361ae7dd0c3,The First Conversational Intelligence Challenge,M. Burtsev; V. Logacheva; Valentin Malykh; Iulian Serban; Ryan Lowe; Shrimai Prabhumoye; A. Black; Alexander I. Rudnicky; Yoshua Bengio,,2018,15,14,1,10.1007/978-3-319-94042-7_2,https://www.semanticscholar.org/paper/75f3e365dc34b16ed235bcb8f1de0361ae7dd0c3
76a2bdf024f0e06d5de81810198886de09fd70d5,Information Fusion in Deep Convolutional Neural Networks for Biomedical Image Segmentation 1,Mohammad Havaei; N. Guizard; Nicolas Chapados; Yoshua Bengio,Signal Processing and Machine Learning for Biomedical Big Data,2018,0,2,0,10.1201/9781351061223-15,https://www.semanticscholar.org/paper/76a2bdf024f0e06d5de81810198886de09fd70d5
78ac8ee86f7e69b91450bffe2bc651a53276b058,A Walk with SGD,Chen Xing; Devansh Arpit; Christos Tsirigotis; Yoshua Bengio,arXiv.org,2018,149,52,10,,https://www.semanticscholar.org/paper/78ac8ee86f7e69b91450bffe2bc651a53276b058
80379210f59298fb65f1c49014338143b04d735f,Learning Anonymized Representations with Adversarial Neural Networks,Clément Feutry; P. Piantanida; Yoshua Bengio; P. Duhamel,arXiv.org,2018,61,27,4,,https://www.semanticscholar.org/paper/80379210f59298fb65f1c49014338143b04d735f
80642bb7fda993e6d6c391048c5e239960190821,»Deep Learning ist keine Religion«,Andreas Sudmann; Yoshua Bengio,Machine-mediated learning,2018,0,0,0,10.14361/9783839435304-017,https://www.semanticscholar.org/paper/80642bb7fda993e6d6c391048c5e239960190821
822395760906f4940df68aa33925b6bf9123bac2,Introduction to NIPS 2017 Competition Track,Sergio Escalera; Markus Weimer; M. Burtsev; Valentin Malykh; V. Logacheva; Ryan Lowe; Iulian Serban; Yoshua Bengio; Alexander I. Rudnicky; A. Black; Shrimai Prabhumoye; Łukasz Kidziński; S. Mohanty; Carmichael F. Ong; J. Hicks; S. Levine; M. Salathé; S. Delp; Iker Huerga; A. Grigorenko; Leifur Thorbergsson; Anasuya Das; Kyla Nemitz; Jenna Sandker; Stephen King; Alexander S. Ecker; Leon A. Gatys; M. Bethge; J. Boyd-Graber; Shi Feng; Pedro Rodriguez; Mohit Iyyer; He He; Hal Daumé; Sean McGregor; A. Banifatemi; Alexey Kurakin; I. Goodfellow; Samy Bengio,,2018,2,4,0,10.1007/978-3-319-94042-7_1,https://www.semanticscholar.org/paper/822395760906f4940df68aa33925b6bf9123bac2
849c91ff8bb3ff67d278adb5295fee78049c6288,Bayesian Model-Agnostic Meta-Learning,Taesup Kim; Jaesik Yoon; Ousmane Amadou Dia; Sungwoong Kim; Yoshua Bengio; Sungjin Ahn,Neural Information Processing Systems,2018,552,38,57,,https://www.semanticscholar.org/paper/849c91ff8bb3ff67d278adb5295fee78049c6288
8a0be373940a833360cfdfaa325aee46e0c9ec97,Interpretable Convolutional Filters with SincNet,M. Ravanelli; Yoshua Bengio,arXiv.org,2018,121,74,16,,https://www.semanticscholar.org/paper/8a0be373940a833360cfdfaa325aee46e0c9ec97
8b3288421ee4fa7f9ff45ddc6adbf04698c4b8ba,On the Iterative Refinement of Densely Connected Representation Levels for Semantic Segmentation,Arantxa Casanova; Guillem Cucurull; M. Drozdzal; Adriana Romero; Yoshua Bengio,2018 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW),2018,26,49,0,10.1109/CVPRW.2018.00144,https://www.semanticscholar.org/paper/8b3288421ee4fa7f9ff45ddc6adbf04698c4b8ba
8b51eeaf40ea46c97704708cea29b47180eb0126,Depth with Nonlinearity Creates No Bad Local Minima in ResNets,Kenji Kawaguchi; Yoshua Bengio,Neural Networks,2018,68,38,3,10.1016/j.neunet.2019.06.009,https://www.semanticscholar.org/paper/8b51eeaf40ea46c97704708cea29b47180eb0126
8d9b48c0c50e06ccfef722ea6ac88c5000615534,Focused Hierarchical RNNs for Conditional Sequence Processing,Nan Rosemary Ke; Konrad Zolna; Alessandro Sordoni; Zhouhan Lin; Adam Trischler; Yoshua Bengio; Joelle Pineau; Laurent Charlin; C. Pal,International Conference on Machine Learning,2018,25,42,0,,https://www.semanticscholar.org/paper/8d9b48c0c50e06ccfef722ea6ac88c5000615534
90ed1457f036e54d45107ab472ab10d812f469c2,Generalization of Equilibrium Propagation to Vector Field Dynamics,B. Scellier; Anirudh Goyal; Jonathan Binas; Thomas Mesnard; Yoshua Bengio,arXiv.org,2018,41,34,6,,https://www.semanticscholar.org/paper/90ed1457f036e54d45107ab472ab10d812f469c2
916a119cf9365fd5d5d7d8befdc95e1e69e895de,h-detach: Modifying the LSTM Gradient Towards Better Optimization,Devansh Arpit; Bhargav Kanuparthi; Giancarlo Kerg; Nan Rosemary Ke; Ioannis Mitliagkas; Yoshua Bengio,International Conference on Learning Representations,2018,38,40,3,,https://www.semanticscholar.org/paper/916a119cf9365fd5d5d7d8befdc95e1e69e895de
92ed1b3a074bcbacf7000975ac8a684f9061b257,Boundary Seeking GANs,R. Devon Hjelm; Athul Paul Jacob; Adam Trischler; G. Che; Kyunghyun Cho; Yoshua Bengio,International Conference on Learning Representations,2018,16,0,5,,https://www.semanticscholar.org/paper/92ed1b3a074bcbacf7000975ac8a684f9061b257
949a8fddb70b4283fa6a195f4656892ffffc7846,On Training Recurrent Neural Networks for Lifelong Learning,Shagun Sodhani; A. Chandar; Yoshua Bengio,arXiv.org,2018,19,36,1,,https://www.semanticscholar.org/paper/949a8fddb70b4283fa6a195f4656892ffffc7846
967a21a111757d6af7f7a25ca7ea2bdf6d505098,Deep Graph Infomax,Petar Velickovic; W. Fedus; William L. Hamilton; Pietro Liò; Yoshua Bengio; R. Devon Hjelm,International Conference on Learning Representations,2018,3128,51,571,,https://www.semanticscholar.org/paper/967a21a111757d6af7f7a25ca7ea2bdf6d505098
98621b083ac15a0d7b2744703ed541f6fc5cb4ac,Finding Flatter Minima with SGD,Stanislaw Jastrzebski; Zachary Kenton; Devansh Arpit; Nicolas Ballas; Asja Fischer; Yoshua Bengio; A. Storkey,International Conference on Learning Representations,2018,37,0,5,,https://www.semanticscholar.org/paper/98621b083ac15a0d7b2744703ed541f6fc5cb4ac
9a6f71df13bafc7d246bcad2e414c258ed6cfe67,Combining Model-based and Model-free RL via Multi-step Control Variates,Tong Che; Yuchen Lu; G. Tucker; Surya Bhupatiraju; S. Gu; S. Levine; Yoshua Bengio,,2018,8,0,0,,https://www.semanticscholar.org/paper/9a6f71df13bafc7d246bcad2e414c258ed6cfe67
a03ddc7b1d5afd911320b74f8df9638fb8e142aa,MaD TwinNet: Masker-Denoiser Architecture with Twin Networks for Monaural Sound Source Separation,K. Drossos; S. I. Mimilakis; Dmitriy Serdyuk; G. Schuller; T. Virtanen; Yoshua Bengio,IEEE International Joint Conference on Neural Network,2018,26,35,3,10.1109/IJCNN.2018.8489565,https://www.semanticscholar.org/paper/a03ddc7b1d5afd911320b74f8df9638fb8e142aa
a2b5d224895d96bfe2e384e2dcf1ebd136ac3782,An Empirical Study of Example Forgetting during Deep Neural Network Learning,Mariya Toneva; Alessandro Sordoni; Rémi Tachet des Combes; Adam Trischler; Yoshua Bengio; Geoffrey J. Gordon,International Conference on Learning Representations,2018,1047,40,155,,https://www.semanticscholar.org/paper/a2b5d224895d96bfe2e384e2dcf1ebd136ac3782
a5b94d6be7cd206d88218ba3a3ea4f3c3e8522de,Learning Speaker Representations with Mutual Information,M. Ravanelli; Yoshua Bengio,Interspeech,2018,96,46,4,10.21437/interspeech.2019-2380,https://www.semanticscholar.org/paper/a5b94d6be7cd206d88218ba3a3ea4f3c3e8522de
a64033606fd3bb98a29d965da6978807a09c74f8,Deep convolutional networks for quality assessment of protein folds,Georgy Derevyanko; Sergei Grudinin; Yoshua Bengio; G. Lamoureux,Bioinform.,2018,119,60,10,10.1093/bioinformatics/bty494,https://www.semanticscholar.org/paper/a64033606fd3bb98a29d965da6978807a09c74f8
ac9f807fe506abf1e7d61a6fe40cf26dc89b6490,SGD Smooths The Sharpest Directions,Stanislaw K. Jastrzebski; Zachary Kenton; Nicolas Ballas; Asja Fischer; A. Storkey; Yoshua Bengio,,2018,2,0,1,,https://www.semanticscholar.org/paper/ac9f807fe506abf1e7d61a6fe40cf26dc89b6490
ae916205cdae8210b147d7637f74186e57d15973,Towards End-to-end Spoken Language Understanding,Dmitriy Serdyuk; Yongqiang Wang; Christian Fuegen; Anuj Kumar; Baiyang Liu; Yoshua Bengio,"IEEE International Conference on Acoustics, Speech, and Signal Processing",2018,247,30,16,10.1109/ICASSP.2018.8461785,https://www.semanticscholar.org/paper/ae916205cdae8210b147d7637f74186e57d15973
af3825437b627db1a99f946f7aa773ba8b03befd,Learning deep representations by mutual information estimation and maximization,R. Devon Hjelm; A. Fedorov; Samuel Lavoie-Marchildon; Karan Grewal; Adam Trischler; Yoshua Bengio,International Conference on Learning Representations,2018,3058,80,297,,https://www.semanticscholar.org/paper/af3825437b627db1a99f946f7aa773ba8b03befd
afc2850945a871e72c245818f9bc141bd659b453,Learning General Purpose Distributed Sentence Representations via Large Scale Multi-task Learning,Sandeep Subramanian; Adam Trischler; Yoshua Bengio; C. Pal,International Conference on Learning Representations,2018,340,58,30,,https://www.semanticscholar.org/paper/afc2850945a871e72c245818f9bc141bd659b453
b29362fc22bf17848dab2f0dcb0b2ca02bab1724,BabyAI: First Steps Towards Grounded Language Learning With a Human In the Loop,Maxime Chevalier-Boisvert; Dzmitry Bahdanau; S. Lahlou; Lucas Willems; Chitwan Saharia; Thien Huu Nguyen; Yoshua Bengio,arXiv.org,2018,192,39,40,,https://www.semanticscholar.org/paper/b29362fc22bf17848dab2f0dcb0b2ca02bab1724
b8ffac930ecec144eaeb99ebdafb2ed96cf910f2,SGD S MOOTHS THE S HARPEST D IRECTIONS,Stanisław Jastrzębski; Zachary Kenton; Nicolas Ballas; Asja Fischer; Yoshua Bengio; A. Storkey,,2018,0,15,0,,https://www.semanticscholar.org/paper/b8ffac930ecec144eaeb99ebdafb2ed96cf910f2
bb3678abc8dbe8f91d44d80a467a80454ba9150b,Speech and Speaker Recognition from Raw Waveform with SincNet,M. Ravanelli; Yoshua Bengio,arXiv.org,2018,30,38,6,,https://www.semanticscholar.org/paper/bb3678abc8dbe8f91d44d80a467a80454ba9150b
c23188a10579191a0ca343fa49ef410d65506937,Towards Understanding Generalization via Analytical Learning Theory,Kenji Kawaguchi; Yoshua Bengio,,2018,10,48,2,,https://www.semanticscholar.org/paper/c23188a10579191a0ca343fa49ef410d65506937
c4e02b75e525c4e8c4616d2e9dfeb4a638142c51,Modeling the Long Term Future in Model-Based Reinforcement Learning,Nan Rosemary Ke; Amanpreet Singh; Ahmed Touati; Anirudh Goyal; Yoshua Bengio; Devi Parikh; Dhruv Batra,International Conference on Learning Representations,2018,39,0,1,,https://www.semanticscholar.org/paper/c4e02b75e525c4e8c4616d2e9dfeb4a638142c51
c6b040f3f8215f32e362ca7a483c48070585b029,Probabilistic Planning with Sequential Monte Carlo methods,Alexandre Piché; Valentin Thomas; Cyril Ibrahim; Yoshua Bengio; C. Pal,International Conference on Learning Representations,2018,57,25,11,,https://www.semanticscholar.org/paper/c6b040f3f8215f32e362ca7a483c48070585b029
cb475fe9ad25e78414ffbf2c7598b5f1f8979c6e,Modularity Matters: Learning Invariant Relational Reasoning Tasks,Jason Jo; Vikas Verma; Yoshua Bengio,arXiv.org,2018,8,45,0,,https://www.semanticscholar.org/paper/cb475fe9ad25e78414ffbf2c7598b5f1f8979c6e
cd34714b819ca75bba63fea36aff54d66f458d1b,Manifold Mixup: Encouraging Meaningful On-Manifold Interpolation as a Regularizer,Vikas Verma; Alex Lamb; Christopher Beckham; Aaron C. Courville; Ioannis Mitliagkas; Yoshua Bengio,arXiv.org,2018,67,27,11,,https://www.semanticscholar.org/paper/cd34714b819ca75bba63fea36aff54d66f458d1b
cdea7d036d2c4abbf54130a80946391e43849800,On the Spectral Bias of Deep Neural Networks,Nasim Rahaman; Devansh Arpit; A. Baratin; Felix Dräxler; Min Lin; F. Hamprecht; Yoshua Bengio; Aaron C. Courville,arXiv.org,2018,82,33,11,,https://www.semanticscholar.org/paper/cdea7d036d2c4abbf54130a80946391e43849800
d0ea98fe6b784ebde3ba82f60eb8ddc6d92cbcfd,A3T: Adversarially Augmented Adversarial Training,Akram Erraqabi; A. Baratin; Yoshua Bengio; Simon Lacoste-Julien,arXiv.org,2018,9,16,4,,https://www.semanticscholar.org/paper/d0ea98fe6b784ebde3ba82f60eb8ddc6d92cbcfd
d1bedd988ec6cb0528d25bc3e108ac5b86b66e6a,A Data-Efficient Framework for Training and Sim-to-Real Transfer of Navigation Policies,Homanga Bharadhwaj; Wang; Yoshua Bengio; L. Paull,IEEE International Conference on Robotics and Automation,2018,43,45,0,10.1109/ICRA.2019.8794310,https://www.semanticscholar.org/paper/d1bedd988ec6cb0528d25bc3e108ac5b86b66e6a
d6dd369c4893de5b0a674f45dba6d41429aa0660,Combined Reinforcement Learning via Abstract Representations,Vincent François-Lavet; Yoshua Bengio; Doina Precup; Joelle Pineau,AAAI Conference on Artificial Intelligence,2018,99,33,15,10.1609/aaai.v33i01.33013582,https://www.semanticscholar.org/paper/d6dd369c4893de5b0a674f45dba6d41429aa0660
d756dcf77965a8b2f02caf4693e412271512e686,The effects of negative adaptation in Model-Agnostic Meta-Learning,T. Deleu; Yoshua Bengio,arXiv.org,2018,23,19,1,,https://www.semanticscholar.org/paper/d756dcf77965a8b2f02caf4693e412271512e686
d8be72b910173aa7b20cdde403f15bed3e12cc33,The Pytorch-kaldi Speech Recognition Toolkit,M. Ravanelli; Titouan Parcollet; Yoshua Bengio,"IEEE International Conference on Acoustics, Speech, and Signal Processing",2018,243,44,23,10.1109/ICASSP.2019.8683713,https://www.semanticscholar.org/paper/d8be72b910173aa7b20cdde403f15bed3e12cc33
da15f5eb7c7cb10304aeff132ecd9ee81dd07a15,Quantized Guided Pruning for Efficient Hardware Implementations of Convolutional Neural Networks,G. B. Hacene; Vincent Gripon; M. Arzel; Nicolas Farrugia; Yoshua Bengio,arXiv.org,2018,14,23,0,,https://www.semanticscholar.org/paper/da15f5eb7c7cb10304aeff132ecd9ee81dd07a15
dbbf08a4acabefdf78aa880a7a0d87866c948e66,A Deep Reinforcement Learning Chatbot (Short Version),Iulian Serban; Chinnadhurai Sankar; M. Germain; Saizheng Zhang; Zhouhan Lin; Sandeep Subramanian; Taesup Kim; Michael Pieper; A. Chandar; Nan Rosemary Ke; S. Rajeswar; A. D. Brébisson; Jose M. R. Sotelo; Dendi Suhubdy; Vincent Michalski; Alexandre Nguyen; Joelle Pineau; Yoshua Bengio,arXiv.org,2018,15,17,3,,https://www.semanticscholar.org/paper/dbbf08a4acabefdf78aa880a7a0d87866c948e66
e43e5c8c82b679298457cb84f134f93f74283aff,Convolutional neural networks for mesh-based parcellation of the cerebral cortex,Guillem Cucurull; K. Wagstyl; Arantxa Casanova; Petar Velickovic; Estrid Jakobsen; M. Drozdzal; Adriana Romero; Alan C. Evans; Yoshua Bengio,,2018,46,41,3,,https://www.semanticscholar.org/paper/e43e5c8c82b679298457cb84f134f93f74283aff
ec252c3e65d4e0e5bd871a7ee78338ec5e91eca3,Universal Successor Representations for Transfer Reinforcement Learning,Chen Ma; Junfeng Wen; Yoshua Bengio,International Conference on Learning Representations,2018,34,10,4,,https://www.semanticscholar.org/paper/ec252c3e65d4e0e5bd871a7ee78338ec5e91eca3
ed613810f67829eb02dff6442aba8e091568fa5f,Predicting Solution Summaries to Integer Linear Programs under Imperfect Information with Machine Learning,Eric Larsen; Sébastien Lachapelle; Yoshua Bengio; E. Frejinger; Simon Lacoste-Julien; Andrea Lodi,arXiv.org,2018,26,42,0,,https://www.semanticscholar.org/paper/ed613810f67829eb02dff6442aba8e091568fa5f
ee4df5b7d4b2af78dc593a34e3d8f4835e782370,Feature-wise transformations,Vincent Dumoulin; Ethan Perez; Nathan Schucher; Florian Strub; H. D. Vries; Aaron C. Courville; Yoshua Bengio,Distill,2018,233,59,12,10.23915/DISTILL.00011,https://www.semanticscholar.org/paper/ee4df5b7d4b2af78dc593a34e3d8f4835e782370
f02c20b2ba0f12b0e85482f392201835b1a8fbdc,Twin Regularization for online speech recognition,M. Ravanelli; Dmitriy Serdyuk; Yoshua Bengio,Interspeech,2018,16,46,0,10.21437/Interspeech.2018-1407,https://www.semanticscholar.org/paper/f02c20b2ba0f12b0e85482f392201835b1a8fbdc
f4f906e9c02921734203a61915e22b3b0cb09216,DEFactor: Differentiable Edge Factorization-based Probabilistic Graph Generation,Rim Assouel; Mohamed Ahmed; Marwin H. S. Segler; Amir Saffari; Yoshua Bengio,arXiv.org,2018,61,30,3,,https://www.semanticscholar.org/paper/f4f906e9c02921734203a61915e22b3b0cb09216
f59ab072408a1bd6d7cb073ca667ad5292a02e51,Low-memory convolutional neural networks through incremental depth-first processing,Jonathan Binas; Yoshua Bengio,arXiv.org,2018,4,25,0,,https://www.semanticscholar.org/paper/f59ab072408a1bd6d7cb073ca667ad5292a02e51
fa0beb3f4d7f6e7e49b153af7e8a7c30f2937b60,Sparse Attentive Backtracking: Temporal CreditAssignment Through Reminding,Nan Rosemary Ke; Anirudh Goyal; O. Bilaniuk; Jonathan Binas; M. Mozer; C. Pal; Yoshua Bengio,Neural Information Processing Systems,2018,94,44,5,,https://www.semanticscholar.org/paper/fa0beb3f4d7f6e7e49b153af7e8a7c30f2937b60
fc57c2901cf2349f1aa2136b46cc12a4885ddaad,Representation Mixing for TTS Synthesis,Kyle Kastner; J. F. Santos; Yoshua Bengio; Aaron C. Courville,"IEEE International Conference on Acoustics, Speech, and Signal Processing",2018,46,35,1,10.1109/ICASSP.2019.8682880,https://www.semanticscholar.org/paper/fc57c2901cf2349f1aa2136b46cc12a4885ddaad
fe1077f6b79e14457db77d7477a477f40f87e7e6,Dynamic Neural Turing Machine with Continuous and Discrete Addressing Schemes,Çaglar Gülçehre; A. Chandar; Kyunghyun Cho; Yoshua Bengio,Neural Computation,2018,53,55,2,10.1162/neco_a_01060,https://www.semanticscholar.org/paper/fe1077f6b79e14457db77d7477a477f40f87e7e6
032e9974cedb31f5c6e354626760e54e5ebf1e3c,The representational geometry of word meanings acquired by neural machine translation models,Felix Hill; Kyunghyun Cho; Sébastien Jean; Yoshua Bengio,Machine Translation,2017,1,0,0,10.1007/s10590-017-9194-2,https://www.semanticscholar.org/paper/032e9974cedb31f5c6e354626760e54e5ebf1e3c
042116e805aa3b5171efaf0c822dc142310ceefe,Boundary-Seeking Generative Adversarial Networks,R. Devon Hjelm; Athul Paul Jacob; Tong Che; Kyunghyun Cho; Yoshua Bengio,International Conference on Learning Representations,2017,176,60,16,,https://www.semanticscholar.org/paper/042116e805aa3b5171efaf0c822dc142310ceefe
